model_version,variation_id,vcv_accession,gene,old_classification,actual_later_classification,actual_outcome,predicted_class,pathogenic_probability,score_or_probability,correct,analysis_bucket,confidence,key_features,match_confidence,warning_flags,suspected_error_category,manual_review_status,notes,leakage_audit_status,source
V6,566763,not recorded,RELN,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5711725754804103,0.5711725754804103,false,low-confidence,0.5711725754804103,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,567106,not recorded,PRKDC,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5724286520838675,0.5724286520838675,false,low-confidence,0.5724286520838675,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,567148,not recorded,ACTA1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.018713070036055678,0.018713070036055678,true,correct high-confidence,0.9812869299639443,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,567233,not recorded,DNMT3B,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.01846004368939536,0.01846004368939536,true,correct high-confidence,0.9815399563106046,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,567339,not recorded,EHMT1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5663492511025038,0.5663492511025038,false,low-confidence,0.5663492511025038,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,567712,not recorded,INF2,Uncertain significance,Benign,moved_toward_benign,moved_toward_pathogenic,0.561162428493671,0.561162428493671,false,low-confidence,0.561162428493671,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,568419,not recorded,NHS,Uncertain significance,Benign,moved_toward_benign,moved_toward_pathogenic,0.5736140901514778,0.5736140901514778,false,low-confidence,0.5736140901514778,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,569249,not recorded,DNAJB6,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.12628232501467726,0.12628232501467726,true,correct high-confidence,0.8737176749853227,noncoding_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,569856,not recorded,CYP2U1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5701251433917524,0.5701251433917524,false,low-confidence,0.5701251433917524,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,570694,not recorded,BRAT1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.019779178599490577,0.019779178599490577,true,correct high-confidence,0.9802208214005095,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,570843,not recorded,TERT,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.021224648715181437,0.021224648715181437,true,correct high-confidence,0.9787753512848185,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,570969,not recorded,KLHL40,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.019140014076982726,0.019140014076982726,true,correct high-confidence,0.9808599859230173,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,571097,not recorded,AMPD2,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.5672589836951876,0.5672589836951876,true,low-confidence,0.5672589836951876,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,572525,not recorded,CTNNA3,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.019971293254358494,0.019971293254358494,true,correct high-confidence,0.9800287067456415,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,573475,not recorded,RAG2,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.4786669542696479,0.4786669542696479,true,low-confidence,0.5213330457303521,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,573562,not recorded,TRPM4,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.12117386419146446,0.12117386419146446,true,correct high-confidence,0.8788261358085355,noncoding_consequence; criteria_without_conflict; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,573760,not recorded,TBC1D24,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.018534915050850018,0.018534915050850018,true,correct high-confidence,0.98146508494915,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,574110,not recorded,PRSS1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.01919875493135778,0.01919875493135778,true,correct high-confidence,0.9808012450686422,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,574444,not recorded,PLEKHM2,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.018509924885340975,0.018509924885340975,true,correct high-confidence,0.981490075114659,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,574468,not recorded,CTNS,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.6559536781845294,0.6559536781845294,false,low-confidence,0.6559536781845294,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,574657,not recorded,PNKP,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.01989422900548716,0.01989422900548716,true,correct high-confidence,0.9801057709945128,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,574691,not recorded,PDCD10,Uncertain significance,Pathogenic/Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9989842772071383,0.9989842772071383,true,correct high-confidence,0.9989842772071383,loss_of_function_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,575106,not recorded,MBD5,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.34327475412757347,0.34327475412757347,true,low-confidence,0.6567252458724265,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,576382,not recorded,CASP10,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.018697013396287807,0.018697013396287807,true,correct high-confidence,0.9813029866037122,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,576822,not recorded,CASQ2,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.01962693757078231,0.01962693757078231,true,correct high-confidence,0.9803730624292177,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,577491,not recorded,LRSAM1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.018469103177156887,0.018469103177156887,true,correct high-confidence,0.9815308968228431,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,578027,not recorded,RYR3,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5548361815168302,0.5548361815168302,false,low-confidence,0.5548361815168302,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,578097,not recorded,SMARCE1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.009797202475025992,0.009797202475025992,true,correct high-confidence,0.990202797524974,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,578230,not recorded,BIN1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.12206222447087453,0.12206222447087453,true,correct high-confidence,0.8779377755291254,noncoding_consequence; criteria_without_conflict; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,578279,not recorded,KCNA2,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5634070875656606,0.5634070875656606,false,low-confidence,0.5634070875656606,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,578314,not recorded,MAT1A,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_benign,0.47715931217464136,0.47715931217464136,false,low-confidence,0.5228406878253586,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,578629,not recorded,NEXMIF,Uncertain significance,Benign,moved_toward_benign,moved_toward_pathogenic,0.5701949918415771,0.5701949918415771,false,low-confidence,0.5701949918415771,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,578685,not recorded,ANK2,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.01974860875311006,0.01974860875311006,true,correct high-confidence,0.98025139124689,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,578999,not recorded,IQSEC2,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5667691836341567,0.5667691836341567,false,low-confidence,0.5667691836341567,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,579175,not recorded,FASN,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.018995096137662468,0.018995096137662468,true,correct high-confidence,0.9810049038623375,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,579631,not recorded,DNAAF2,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.020804619110723743,0.020804619110723743,true,correct high-confidence,0.9791953808892763,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,579877,not recorded,D2HGDH,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9995264668763526,0.9995264668763526,true,correct high-confidence,0.9995264668763526,loss_of_function_consequence; criteria_without_conflict; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,580161,not recorded,DKC1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5638276749685415,0.5638276749685415,false,low-confidence,0.5638276749685415,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,580303,not recorded,PMS2,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.120285806908766,0.120285806908766,true,correct high-confidence,0.879714193091234,noncoding_consequence; criteria_without_conflict; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,580663,not recorded,KIT,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.07574976976576583,0.07574976976576583,true,correct high-confidence,0.9242502302342341,noncoding_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,581349,not recorded,NPC1,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.5659992345017751,0.5659992345017751,true,low-confidence,0.5659992345017751,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,581413,not recorded,POMT2,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.12333032896764824,0.12333032896764824,true,correct high-confidence,0.8766696710323517,noncoding_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,581490,not recorded,GFI1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.020951927628684013,0.020951927628684013,true,correct high-confidence,0.979048072371316,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,581512,not recorded,FBXO38,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.3826943001494121,0.3826943001494121,true,low-confidence,0.6173056998505879,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,581865,not recorded,CR2,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9995618346033861,0.9995618346033861,true,correct high-confidence,0.9995618346033861,loss_of_function_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,581877,not recorded,SDHD,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.021806152442829057,0.021806152442829057,true,correct high-confidence,0.978193847557171,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,581958,not recorded,CHRNE,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_benign,0.02016801227606565,0.02016801227606565,true,correct high-confidence,0.9798319877239343,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,582169,not recorded,MMACHC,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5676087604684944,0.5676087604684944,false,low-confidence,0.5676087604684944,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,582920,not recorded,STAT3,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5652289666809289,0.5652289666809289,false,low-confidence,0.5652289666809289,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,582922,not recorded,ATP7B,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.5559622077141826,0.5559622077141826,true,low-confidence,0.5559622077141826,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,583717,not recorded,DPM1,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9758486193507123,0.9758486193507123,true,correct high-confidence,0.9758486193507123,criteria_without_conflict; classification_age; record_completeness,high,Molecular consequence was not recognized from older HGVS text.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,583968,not recorded,TPK1,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9764658355753262,0.9764658355753262,true,correct high-confidence,0.9764658355753262,criteria_without_conflict; classification_age; record_completeness,high,Molecular consequence was not recognized from older HGVS text.; Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,586794,not recorded,HNF1A,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_benign,0.06655959909245589,0.06655959909245589,false,wrong high-confidence,0.9334404009075441,missense_consequence; multiple_agreeing_submitters; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,588294,not recorded,HDAC8,Uncertain significance,Benign/Likely benign,moved_toward_benign,moved_toward_pathogenic,0.7271053321938404,0.7271053321938404,false,low-confidence,0.7271053321938404,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,588378,not recorded,LINS1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.5642481705694012,0.5642481705694012,false,low-confidence,0.5642481705694012,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,590835,not recorded,HLCS,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9999406803951171,0.9999406803951171,true,correct high-confidence,0.9999406803951171,canonical_splice_consequence; classification_age; record_completeness,high,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,590907,not recorded,NRXN3,Uncertain significance,Benign,moved_toward_benign,moved_toward_benign,0.0011188958509451947,0.0011188958509451947,true,correct high-confidence,0.9988811041490548,noncoding_consequence; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,590957,not recorded,TBX20,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9999363461874775,0.9999363461874775,true,correct high-confidence,0.9999363461874775,loss_of_function_consequence; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591094,not recorded,ETFDH,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9999281235785559,0.9999281235785559,true,correct high-confidence,0.9999281235785559,canonical_splice_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes; Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591215,not recorded,RAI1,Uncertain significance,Benign/Likely benign,moved_toward_benign,moved_toward_benign,0.28405723149910683,0.28405723149910683,true,low-confidence,0.7159427685008932,classification_age; record_completeness,high,In-frame indel was recognized but has zero Version 1 points.; Missing older fields: phenotypes,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591248,not recorded,FANCM,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9990061047456122,0.9990061047456122,true,correct high-confidence,0.9990061047456122,loss_of_function_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes; Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591265,not recorded,CACNG2-DT;IFT27,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9999281235785559,0.9999281235785559,true,correct high-confidence,0.9999281235785559,canonical_splice_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes; Gene text differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591461,not recorded,TCTN3,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9999281235785559,0.9999281235785559,true,correct high-confidence,0.9999281235785559,canonical_splice_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes; Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591493,not recorded,BBS1;ZDHHC24,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9999281235785559,0.9999281235785559,true,correct high-confidence,0.9999281235785559,canonical_splice_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes; Gene text differed between snapshots.; Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591601,not recorded,DLL3,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9990061047456122,0.9990061047456122,true,correct high-confidence,0.9990061047456122,loss_of_function_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes; Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591620,not recorded,GLB1,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9990061047456122,0.9990061047456122,true,correct high-confidence,0.9990061047456122,loss_of_function_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes; Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591734,not recorded,SLC6A19,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9990061047456122,0.9990061047456122,true,correct high-confidence,0.9990061047456122,loss_of_function_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591741,not recorded,GNAS,Uncertain significance,Benign,moved_toward_benign,moved_toward_benign,0.004703878308478052,0.004703878308478052,true,correct high-confidence,0.9952961216915219,noncoding_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591750,not recorded,MNX1,Uncertain significance,Benign,moved_toward_benign,moved_toward_benign,0.28405723149910683,0.28405723149910683,true,low-confidence,0.7159427685008932,classification_age; record_completeness,high,In-frame indel was recognized but has zero Version 1 points.; Missing older fields: phenotypes,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591922,not recorded,SI,Uncertain significance,Pathogenic/Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9990061047456122,0.9990061047456122,true,correct high-confidence,0.9990061047456122,loss_of_function_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes; Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,591934,not recorded,MVK,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.875971769581002,0.875971769581002,true,correct high-confidence,0.875971769581002,missense_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes; Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,592017,not recorded,HOXA13;LOC107126288,Uncertain significance,Benign,moved_toward_benign,moved_toward_benign,0.28405723149910683,0.28405723149910683,true,low-confidence,0.7159427685008932,classification_age; record_completeness,high,In-frame indel was recognized but has zero Version 1 points.; Missing older fields: phenotypes; Gene text differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,592123,not recorded,SOS1,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.7859295986885937,0.7859295986885937,false,low-confidence,0.7859295986885937,missense_consequence; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,599163,not recorded,COL4A4,Uncertain significance,Pathogenic/Likely pathogenic,moved_toward_pathogenic,moved_toward_benign,0.007819381334609507,0.007819381334609507,false,wrong high-confidence,0.9921806186653905,synonymous_consequence; criteria_without_conflict; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,617486,not recorded,RELA,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9986862432222523,0.9986862432222523,true,correct high-confidence,0.9986862432222523,loss_of_function_consequence; classification_age; record_completeness,high,Missing older fields: phenotypes,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,619067,not recorded,CENPI,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.825008927191013,0.825008927191013,false,wrong high-confidence,0.825008927191013,missense_consequence; classification_age; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,623921,not recorded,TUBB4A,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.8426832578935051,0.8426832578935051,true,correct high-confidence,0.8426832578935051,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Missing older fields: phenotypes,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,624388,not recorded,FRMPD4,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.8687556742266794,0.8687556742266794,false,wrong high-confidence,0.8687556742266794,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Missing older fields: phenotypes,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,624434,not recorded,DRP2,Uncertain significance,Likely benign,moved_toward_benign,moved_toward_pathogenic,0.8911953477795518,0.8911953477795518,false,wrong high-confidence,0.8911953477795518,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,Missing older fields: phenotypes,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,635415,not recorded,NEUROD1,Uncertain significance,Benign,moved_toward_benign,moved_toward_pathogenic,0.7945451303201345,0.7945451303201345,false,low-confidence,0.7945451303201345,missense_consequence; criteria_without_conflict; classification_age; record_completeness,high,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,637119,not recorded,GDAP1,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_benign,0.39565147735064643,0.39565147735064643,false,low-confidence,0.6043485226493536,missense_consequence; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,637367,not recorded,NTRK1,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9984610710384428,0.9984610710384428,true,correct high-confidence,0.9984610710384428,loss_of_function_consequence; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,637793,not recorded,MPZ,Uncertain significance,Likely pathogenic,moved_toward_pathogenic,moved_toward_benign,0.39565147735064643,0.39565147735064643,false,low-confidence,0.6043485226493536,missense_consequence; record_completeness,high,Condition aggregation differed between snapshots.,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V6,637943,not recorded,PRX,Uncertain significance,Pathogenic,moved_toward_pathogenic,moved_toward_pathogenic,0.9984610710384428,0.9984610710384428,true,correct high-confidence,0.9984610710384428,loss_of_function_consequence; record_completeness,high,Condition aggregation differed between snapshots.,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
